Row.names	beta_.Intercept.	beta_bone1	beta_daysinculture	beta_bone0.queen1	beta_bone1.queen1	beta_bone0.treatmentE2	beta_bone1.treatmentE2	se_.Intercept.	se_bone1	se_daysinculture	se_bone0.queen1	se_bone1.queen1	se_bone0.treatmentE2	se_bone1.treatmentE2	p_val_.Intercept.	p_val_bone1	p_val_daysinculture	p_val_bone0.queen1	p_val_bone1.queen1	p_val_bone0.treatmentE2	p_val_bone1.treatmentE2	fdr_Queen_at_lb	fdr_Queen_at_vert	Gene	Genename	highlight
ENSFDAG00000001543	0.045185966	-0.21029597	0.011998888	-0.069356779	-0.134012505	-0.086796886	-0.028135625	0.03857645	0.008938665	0.000427895	0.009989072	0.012780688	0.008645271	0.01123449	0.8180446	0.026127832	0.561874421	0.487715416	0.235855792	0.350561303	0.79066416	0.782523081	0.999843736	ENSFDAG00000001543_ARID5B	ARID5B	0
ENSFDAG00000010088	0.053699613	0.055026664	-0.013279087	0.068689009	0.045361434	0.071404551	0.000654602	0.037898055	0.008781472	0.00042037	0.009813407	0.012555931	0.008493238	0.011036923	0.782668299	0.557066232	0.517199666	0.488065074	0.685609575	0.438458231	0.995028465	0.782523081	0.999843736	ENSFDAG00000010088_6-Mar	6-Mar	0
ENSFDAG00000010470	0.217159658	-0.139700978	-0.023096341	0.109086219	0.059717038	0.059929291	0.009080148	0.095929315	0.022228069	0.001064059	0.024840152	0.031782154	0.021498478	0.027937172	0.483216927	0.348748585	0.478917939	0.488850596	0.737647319	0.682738666	0.956676036	0.782523081	0.999843736	ENSFDAG00000010470_ENSFDAG00000010470	ENSFDAG00000010470	0
ENSFDAG00000010809	-0.069034391	0.200377368	-0.00295841	-0.100138108	-0.01769108	0.079267026	0.053422313	0.080732151	0.018706689	0.000895491	0.020904964	0.026747211	0.01809268	0.023511353	0.808033153	0.142909338	0.921248118	0.488568439	0.913859207	0.555655788	0.727536354	0.782523081	0.999843736	ENSFDAG00000010809_TAF1D	TAF1D	0
ENSFDAG00000012522	-0.022393414	0.116652155	-0.001996731	0.06547717	-0.012736483	-0.014648056	-0.108136801	0.03439994	0.007970913	0.000381568	0.008907598	0.011396977	0.007709284	0.010018179	0.903899113	0.191352612	0.91858249	0.48783238	0.905034587	0.867504167	0.279970136	0.782523081	0.999843736	ENSFDAG00000012522_FANCL	FANCL	0
ENSFDAG00000013051	4.085272677	-1.221746105	-0.401476145	-0.418957464	-0.496846405	-0.430988154	0.034030964	1.92788658	0.15951241	0.02382944	0.364775975	0.42379724	0.159217478	0.209040412	0.003258315	0.00222055	0.009301336	0.487885271	0.445339174	0.280091011	0.940666723	0.782523081	0.999843736	ENSFDAG00000013051_PDZK1IP1	PDZK1IP1	0
ENSFDAG00000013914	-0.006435409	-0.020492017	-0.012057061	0.274355651	0.396082019	0.048692675	-0.0239524	0.606279713	0.140482889	0.006724927	0.156991427	0.200865346	0.135871823	0.176564805	0.993405608	0.956398972	0.883110556	0.488667266	0.376827676	0.89490613	0.954542883	0.782523081	0.999843736	ENSFDAG00000013914_DDIT4	DDIT4	0
ENSFDAG00000014132	-0.559414736	0.254150991	0.029745064	0.274024871	-0.018233291	0.230130807	0.595821498	0.603452993	0.139827902	0.006693572	0.15625947	0.199928831	0.135238334	0.175741589	0.471443656	0.496716621	0.716180455	0.488175781	0.967472771	0.53145625	0.155236089	0.782523081	0.999843736	ENSFDAG00000014132_RF00494	RF00494	0
ENSFDAG00000016059	-0.159758162	-0.036184669	0.029089354	-0.111126192	-0.029796602	-0.209137445	-0.01968807	0.099464409	0.023047196	0.001103271	0.025755537	0.032953359	0.022290719	0.028966686	0.612464966	0.811609474	0.3811519	0.488662075	0.869620199	0.161280036	0.907907118	0.782523081	0.999843736	ENSFDAG00000016059_BLVRB	BLVRB	0
ENSFDAG00000016296	-1.814112338	0.794612806	0.187111139	-0.183683632	-0.27689274	0.064296056	-0.245563725	0.341763817	0.040427369	0.004122935	0.070343293	0.085012742	0.039992396	0.052511868	0.001914801	7.75E-05	0.003567772	0.488584013	0.342283472	0.7478233	0.283896656	0.782523081	0.999843736	ENSFDAG00000016296_SMOC1	SMOC1	0
ENSFDAG00000017094	0.162774602	0.124831388	-0.022305658	-0.066363317	-0.272812411	0.094569991	-0.002091577	0.035470603	0.008219	0.000393444	0.009184837	0.011751696	0.007949228	0.010329985	0.387436396	0.168531486	0.260785575	0.48865084	0.011849394	0.288828139	0.983581504	0.782523081	0.724669811	ENSFDAG00000017094_ADH5	ADH5	0
ENSFDAG00000017902	0.54355236	-0.393885945	-0.06305255	0.232981711	-0.070605235	0.474146769	0.171420557	0.438058735	0.101503902	0.004859	0.11343191	0.145132383	0.098172243	0.127574375	0.411504064	0.216341523	0.365707542	0.489089299	0.852967192	0.130209305	0.631274591	0.782523081	0.999843736	ENSFDAG00000017902_ENSFDAG00000017902	ENSFDAG00000017902	0
ENSFDAG00000018494	-0.504943388	-0.000199936	0.062540028	-0.131362861	0.115431558	-0.087998221	-0.002484485	0.138993794	0.032206669	0.001541736	0.035991365	0.046049762	0.03114955	0.040478696	0.175610747	0.999111088	0.111211766	0.488669767	0.590638121	0.61806466	0.990147372	0.782523081	0.999843736	ENSFDAG00000018494_ENSFDAG00000018494	ENSFDAG00000018494	0
ENSFDAG00000018539	1.489304025	-0.530282598	-0.161782516	0.24183716	-0.06428443	0.314728464	0.307768711	0.470307091	0.108976266	0.005216702	0.121782372	0.155816523	0.10539934	0.136965955	0.029881028	0.108196025	0.025095764	0.488311969	0.87063321	0.332329999	0.405630794	0.782523081	0.999843736	ENSFDAG00000018539_NUP188	NUP188	0
ENSFDAG00000019405	0.210088728	-0.023553058	-0.02760252	-0.080014322	0.131190096	0.061980282	0.102902574	0.051429462	0.011916875	0.000570462	0.01331726	0.017038995	0.011525728	0.01497763	0.354240122	0.829176698	0.247814379	0.488082149	0.314882358	0.56372082	0.400446977	0.782523081	0.999843736	ENSFDAG00000019405_ATR	ATR	0
ENSFDAG00000020005	0.226304441	0.115643247	-0.029695544	-0.110562548	0.054521474	0.04041235	-0.10524786	0.098572075	0.022840431	0.001093373	0.025524474	0.032657721	0.02209074	0.028706814	0.471031199	0.444159625	0.369151664	0.488913768	0.762881118	0.785699023	0.534478083	0.782523081	0.999843736	ENSFDAG00000020005_RPS17	RPS17	0
ENSFDAG00000023797	0.005538782	-0.344389694	0.022098902	-0.136308404	0.131532674	-0.075753818	-0.100444406	0.149910942	0.034736314	0.00166283	0.038818275	0.049666701	0.033596164	0.04365806	0.988586394	0.064629237	0.58786365	0.489038965	0.555054945	0.679390823	0.630714455	0.782523081	0.999843736	ENSFDAG00000023797_ENSFDAG00000023797	ENSFDAG00000023797	0
ENSFDAG00000026723	-0.078680409	-0.226863451	0.013275043	-0.205159321	0.08812138	0.050718244	0.404901141	0.339589656	0.078687337	0.003766769	0.087934106	0.112508785	0.076104585	0.098897555	0.892598205	0.4186613	0.828755873	0.489030903	0.792768762	0.854132736	0.197910792	0.782523081	0.999843736	ENSFDAG00000026723_ENSFDAG00000026723	ENSFDAG00000026723	0
ENSFDAG00000007600	0.182809897	0.00686135	-0.014436688	0.070827647	-0.266951247	-0.173166271	-0.035701406	0.040556588	0.009397489	0.000449859	0.010501814	0.013436724	0.009089035	0.011811159	0.364007293	0.943573745	0.496087287	0.489472936	0.021281433	0.069313574	0.742531536	0.782661868	0.859140893	ENSFDAG00000007600_ANKRD16	ANKRD16	0
ENSFDAG00000010772	0.297824883	0.075478513	-0.038486937	-0.057289816	-0.034788377	0.028842255	0.042906277	0.026536983	0.006148964	0.000294351	0.006871546	0.008791916	0.005947137	0.007728276	0.067512277	0.335774439	0.024879818	0.489493391	0.710625763	0.708401974	0.625502333	0.782661868	0.999843736	ENSFDAG00000010772_SNRPD3	SNRPD3	0
ENSFDAG00000012604	0.328243329	-0.185943355	-0.032751411	0.131926451	-0.033347433	-0.098891029	0.159276406	0.140756349	0.032615076	0.001561286	0.036447764	0.046633711	0.031544552	0.040991999	0.381624487	0.30319455	0.407175456	0.489547159	0.877276098	0.577668035	0.431465196	0.782661868	0.999843736	ENSFDAG00000012604_ZKSCAN1	ZKSCAN1	0
ENSFDAG00000016389	-0.364111214	1.767196958	-0.054134138	-0.312631687	0.292924537	0.480953241	-0.247560824	0.790212105	0.183102415	0.008765127	0.204619293	0.261803628	0.17709245	0.230130818	0.682097828	3.63E-05	0.563116482	0.489483889	0.566990043	0.253086013	0.605817209	0.782661868	0.999843736	ENSFDAG00000016389_CALCA	CALCA	0
ENSFDAG00000008706	0.59362253	-0.267466134	-0.057792963	-0.121938764	0.053465949	-0.120826509	0.318187928	0.120363954	0.027889892	0.001335091	0.031167312	0.039877546	0.026974463	0.03505319	0.087072282	0.109251174	0.113721929	0.489751429	0.78889955	0.46192869	0.089225931	0.782818806	0.999843736	ENSFDAG00000008706_HIRA	HIRA	0
ENSFDAG00000020322	0.581139871	-0.230869279	-0.061257302	0.112050721	-0.112960426	0.210408919	-0.01960295	0.10175034	0.023576876	0.001128627	0.026347461	0.033710706	0.022803013	0.02963241	0.068477672	0.13269269	0.068242374	0.489998156	0.538398263	0.163506409	0.909334897	0.783074889	0.999843736	ENSFDAG00000020322_VRK3	VRK3	0
ENSFDAG00000011472	0.209291447	-0.114073232	-0.017084657	-0.059239782	0.009539963	0.036633636	-0.059783287	0.028474124	0.006597825	0.000315838	0.007373153	0.009433706	0.006381264	0.008292423	0.214864923	0.160206945	0.336384797	0.490256407	0.921756599	0.646527039	0.511498261	0.783280933	0.999843736	ENSFDAG00000011472_ENSFDAG00000011472	ENSFDAG00000011472	0
ENSFDAG00000011583	-0.286494093	0.176299109	0.039686451	-0.160010177	-0.151659169	-0.214534323	-0.163644957	0.207783205	0.048146069	0.002304756	0.053803849	0.068840248	0.046565772	0.060512005	0.529671548	0.421703093	0.408426712	0.490302242	0.563246487	0.320137073	0.505893572	0.783280933	0.999843736	ENSFDAG00000011583_BTBD6	BTBD6	0
ENSFDAG00000001877	0.05148827	0.133512111	-0.009358354	-0.064496605	-0.022404697	-0.005028505	-0.086687411	0.033779996	0.007827264	0.000374692	0.008747068	0.011191584	0.00757035	0.009837635	0.779368427	0.131275318	0.628767671	0.490437426	0.832275499	0.953912913	0.382119072	0.783363657	0.999843736	ENSFDAG00000001877_PSMA6	PSMA6	0
ENSFDAG00000000611	0.197355495	-0.069841938	-0.016285291	-0.083940866	-0.144166367	0.025166922	0.02886005	0.057827242	0.013399324	0.000641427	0.014973916	0.01915863	0.012959518	0.016840834	0.411818732	0.54627077	0.520213475	0.492731397	0.297618578	0.825035604	0.82401028	0.783499865	0.999843736	ENSFDAG00000000611_SLC7A6OS	SLC7A6OS	0
ENSFDAG00000001276	0.168879888	-0.731660502	0.000845029	0.3117626	-0.273972222	0.086849667	0.641941331	0.797689843	0.184835104	0.008848071	0.206555595	0.264281062	0.178768267	0.232308535	0.850024893	0.088786354	0.992832273	0.492731618	0.594079199	0.837251305	0.182901984	0.783499865	0.999843736	ENSFDAG00000001276_MIR142	MIR142	0
ENSFDAG00000001536	-0.023247039	-0.039810337	0.011710319	0.08755711	-0.359992738	-0.045895738	-0.104731163	0.062930202	0.014581746	0.000698029	0.016295287	0.020849282	0.014103129	0.018326951	0.926165913	0.741642633	0.657597362	0.492776568	0.01266158	0.699149389	0.439152252	0.783499865	0.728371041	ENSFDAG00000001536_ENSFDAG00000001536	ENSFDAG00000001536	0
ENSFDAG00000005878	-0.223219833	-0.087385025	0.034160904	-0.061799178	-0.013873264	0.038615364	-0.142166587	0.031294055	0.007251239	0.000347117	0.008103353	0.010367972	0.007013232	0.009113663	0.207008909	0.30479856	0.066721816	0.492388115	0.891624836	0.644722359	0.136436482	0.783499865	0.999843736	ENSFDAG00000005878_VAMP3	VAMP3	0
ENSFDAG00000007424	-0.108472769	0.047629008	0.006895489	-0.076461963	0.095560747	0.098533392	0.066371049	0.047652514	0.011041707	0.000528567	0.012339249	0.015787661	0.010679285	0.013877682	0.619252454	0.650356997	0.764233179	0.491240618	0.446933358	0.340346087	0.573159554	0.783499865	0.999843736	ENSFDAG00000007424_ENSFDAG00000007424	ENSFDAG00000007424	0
ENSFDAG00000007549	0.114076114	-0.133875294	-0.016027552	0.098252836	0.098993819	0.099852387	0.151769587	0.078886323	0.018278986	0.000875016	0.020427001	0.026135673	0.017679016	0.022973799	0.684627302	0.322074742	0.587939026	0.491797533	0.540314136	0.452663609	0.316677194	0.783499865	0.999843736	ENSFDAG00000007549_SENP5	SENP5	0
ENSFDAG00000008195	0.472460003	-0.281408361	-0.034378081	0.158813061	-0.583724262	-0.079189018	0.02019806	0.205767375	0.047678975	0.002282396	0.053281865	0.068172387	0.046114009	0.059924942	0.297624068	0.197479995	0.471776452	0.491444732	0.025374814	0.712303641	0.934241278	0.783499865	0.89222561	ENSFDAG00000008195_SPON1	SPON1	0
ENSFDAG00000008355	-0.096905785	-0.161583398	0.024730899	-0.152469731	0.089622206	-0.150652217	0.06157164	0.189546353	0.043920354	0.002102471	0.049081557	0.062798232	0.042478757	0.055200948	0.823860071	0.440696993	0.589641741	0.491317068	0.720615306	0.464807684	0.793272059	0.783499865	0.999843736	ENSFDAG00000008355_ZNF358	ZNF358	0
ENSFDAG00000008930	0.468892429	0.02673732	-0.05425443	0.161642643	-0.306560178	0.121665977	-0.091501474	0.213514001	0.049473969	0.002368323	0.055287794	0.070738906	0.047850086	0.062180966	0.310223921	0.904319231	0.264916545	0.491799003	0.249065934	0.578076942	0.713661062	0.783499865	0.999843736	ENSFDAG00000008930_FAM214B	FAM214B	0
ENSFDAG00000009079	-0.52077241	0.004080207	0.067188045	-0.185003274	0.119572058	-0.121417959	-0.041648937	0.280577796	0.065013522	0.003112202	0.072653443	0.092957681	0.062879585	0.081711729	0.32553191	0.987232616	0.228448567	0.49248677	0.694924138	0.62824132	0.884157648	0.783499865	0.999843736	ENSFDAG00000009079_ENSFDAG00000009079	ENSFDAG00000009079	0
ENSFDAG00000009823	0.348351886	-0.026933386	-0.042832682	0.087410176	0.076463002	0.068225564	-0.065770307	0.062468436	0.014474749	0.000692907	0.016175717	0.020696295	0.013999644	0.018192473	0.163390234	0.822862655	0.103697211	0.491909769	0.595070842	0.564197144	0.625817046	0.783499865	0.999843736	ENSFDAG00000009823_ARPC1B	ARPC1B	0
ENSFDAG00000011248	-0.059249958	0.101423756	0.007372327	-0.057453421	-0.103316421	-0.04051495	-0.089868652	0.027000754	0.006256426	0.000299496	0.006991636	0.008945567	0.006051071	0.007863339	0.718414392	0.199750987	0.670108012	0.492013182	0.274675306	0.602482536	0.310842586	0.783499865	0.999843736	ENSFDAG00000011248_MANBAL	MANBAL	0
ENSFDAG00000012739	1.04216846	-0.091632425	-0.13128325	0.216407729	0.104628528	0.418807914	-0.132391257	0.381810282	0.088470405	0.004235085	0.09886681	0.126496818	0.085566543	0.111193327	0.091678783	0.758028656	0.043660456	0.491294077	0.768621826	0.152219446	0.691347616	0.783499865	0.999843736	ENSFDAG00000012739_TARS2	TARS2	0
ENSFDAG00000014339	0.14956539	0.041894027	-0.019021732	-0.055660895	0.000479575	0.057846905	-0.041486794	0.025260656	0.005853222	0.000280194	0.006541051	0.008369058	0.005661102	0.007356576	0.346683569	0.583974243	0.255800961	0.491315112	0.995817308	0.441994959	0.628602011	0.783499865	0.999843736	ENSFDAG00000014339_NIT2	NIT2	0
ENSFDAG00000014489	-0.07006327	-0.270261876	0.024511776	0.125079406	-0.114145708	-0.162000143	0.075646958	0.128389392	0.029749491	0.00142411	0.033245437	0.042536439	0.028773024	0.037390412	0.844973674	0.117134916	0.515992263	0.492717419	0.579954759	0.339556266	0.695641087	0.783499865	0.999843736	ENSFDAG00000014489_SPSB2	SPSB2	0
ENSFDAG00000015059	1.084059109	-0.280138666	-0.126159488	0.214589421	0.131094297	0.359049693	0.050547217	0.375884945	0.087097427	0.004169361	0.09733249	0.124533706	0.084238631	0.10946771	0.077031481	0.342504826	0.050722167	0.49156156	0.710276924	0.216056194	0.878575176	0.783499865	0.999843736	ENSFDAG00000015059_RNF40	RNF40	0
ENSFDAG00000015803	0.884509168	-0.197654497	-0.097138189	0.193557807	-0.028833099	0.218418442	-0.121895637	0.30671805	0.071070559	0.003402153	0.079422259	0.101618158	0.068737812	0.089324468	0.110242958	0.45844137	0.095837174	0.492199512	0.927930107	0.404794478	0.683382096	0.783499865	0.999843736	ENSFDAG00000015803_SUPT5H	SUPT5H	0
ENSFDAG00000015897	-0.423409152	0.120529779	0.051866218	-0.100216311	0.056672634	-0.198206481	-0.11552285	0.082076935	0.019018293	0.000910407	0.021253185	0.027192749	0.018394056	0.02390299	0.139430331	0.382121359	0.085620947	0.491813876	0.73109137	0.143896473	0.454937739	0.783499865	0.999843736	ENSFDAG00000015897_GALNT1	GALNT1	0
ENSFDAG00000016048	-0.272332143	0.223987589	0.021281195	0.080432105	0.014542129	-0.089973114	-0.047427236	0.053109436	0.012306147	0.000589096	0.013752276	0.017595583	0.011902222	0.015466883	0.237318468	0.043474371	0.380592685	0.492794756	0.91270347	0.409538989	0.70294182	0.783499865	0.999843736	ENSFDAG00000016048_UGP2	UGP2	0
ENSFDAG00000016513	-0.475457054	-0.121194817	0.051552297	-0.183731707	0.595072222	0.13937765	0.106341428	0.27639859	0.064045146	0.003065846	0.07157127	0.091573077	0.061942994	0.080494633	0.365802291	0.63201283	0.35182787	0.492224257	0.049245154	0.575471508	0.707796735	0.783499865	0.999843736	ENSFDAG00000016513_HOMER2	HOMER2	0
ENSFDAG00000016726	0.269834029	-0.275507599	-0.022164332	0.092757982	-0.001403501	-0.01202356	0.140420245	0.070228707	0.016272904	0.000778985	0.018185179	0.023267335	0.015738779	0.02045247	0.308575913	0.030792965	0.427121414	0.49154848	0.992658692	0.923647516	0.326160724	0.783499865	0.999843736	ENSFDAG00000016726_DHX35	DHX35	0
ENSFDAG00000017653	0.299637153	-0.114382666	-0.035551072	0.115328584	0.150922094	0.140786615	-0.041427139	0.108812387	0.025213244	0.00120696	0.028176123	0.036050419	0.024385671	0.031689066	0.363689718	0.471307192	0.306162345	0.492043251	0.426687471	0.367291331	0.81598029	0.783499865	0.999843736	ENSFDAG00000017653_CDR2L	CDR2L	0
ENSFDAG00000018656	-0.373988422	-0.419756686	0.064482287	-0.110895165	0.059410046	0.025156524	0.088941197	0.100735681	0.023341766	0.001117372	0.026084723	0.033374541	0.02257562	0.029336914	0.238665548	0.006005955	0.053725744	0.492319182	0.745028745	0.867032476	0.603570365	0.783499865	0.999843736	ENSFDAG00000018656_PCSK6	PCSK6	0
ENSFDAG00000019498	-0.366311172	0.398960628	0.020516277	0.04541787	0.036227943	0.078201535	-0.101695515	0.016869956	0.003908988	0.000187124	0.004368344	0.005589152	0.003780683	0.004912981	0.004798082	1.76E-10	0.133665351	0.491971467	0.627970166	0.203432427	0.146815342	0.783499865	0.999843736	ENSFDAG00000019498_ENSFDAG00000019498	ENSFDAG00000019498	0
ENSFDAG00000020976	0.05324194	-0.061713708	-0.005353267	-0.075460365	0.009468248	-0.046301395	0.228198864	0.046576146	0.010792298	0.000516628	0.012060532	0.015431052	0.010438063	0.013564215	0.80513911	0.552477147	0.813804284	0.492004035	0.939243667	0.650409079	0.050069632	0.783499865	0.999843736	ENSFDAG00000020976_POLR1B	POLR1B	0
ENSFDAG00000022881	0.039900193	0.344520106	-0.011836201	-0.086750897	-0.197025965	-0.107128429	-0.140144643	0.061177743	0.014175678	0.000678591	0.015841502	0.020268678	0.01371039	0.017816589	0.871844279	0.003808194	0.649563529	0.490666929	0.166383184	0.360237273	0.293745985	0.783499865	0.999843736	ENSFDAG00000022881_ENSFDAG00000022881	ENSFDAG00000022881	0
ENSFDAG00000016592	0.385370023	-0.094740386	-0.039344687	0.124785759	0.009152904	-0.053513983	-0.103511638	0.127947242	0.029647039	0.001419206	0.033130946	0.042389951	0.028673935	0.037261646	0.281317676	0.582161435	0.296304248	0.492987985	0.964541165	0.751982326	0.591793583	0.783654494	0.999843736	ENSFDAG00000016592_TBC1D17	TBC1D17	0
ENSFDAG00000007375	0.7874596	-0.218481862	-0.099330222	0.216097037	0.023333607	0.274779025	0.306272128	0.384269315	0.089040195	0.004262361	0.099503557	0.127311515	0.086117631	0.111909462	0.203973486	0.464054104	0.128148173	0.493305165	0.947859087	0.34909376	0.359911811	0.783878815	0.999843736	ENSFDAG00000007375_WDR24	WDR24	0
ENSFDAG00000014019	0.216541335	0.03435993	-0.016709352	0.11193898	-0.020941732	-0.203073641	-0.352133531	0.103118955	0.023894002	0.001143808	0.026701853	0.03416414	0.02310973	0.030030987	0.500102447	0.82409296	0.621261083	0.493323944	0.909793246	0.181599891	0.04215419	0.783878815	0.999843736	ENSFDAG00000014019_C15orf61	C15orf61	0
ENSFDAG00000004952	0.084090165	-0.088924298	-0.001817048	-0.106929453	0.069372955	-0.072579559	-0.00764835	0.09418171	0.021823126	0.001044675	0.024387623	0.031203158	0.021106826	0.027428223	0.784079116	0.547205998	0.955168102	0.493521027	0.69452102	0.617372614	0.963165513	0.783984886	0.999843736	ENSFDAG00000004952_STXBP5	STXBP5	0
ENSFDAG00000014462	0.276348484	-0.144428088	-0.029854158	0.159288518	0.066265743	0.069006776	-0.036748176	0.209050021	0.048439607	0.002318808	0.054131881	0.069259954	0.046849675	0.060880936	0.545570777	0.51168074	0.535275859	0.493575454	0.801199132	0.749866969	0.881605368	0.783984886	0.999843736	ENSFDAG00000014462_SPSB3	SPSB3	0
ENSFDAG00000010805	0.199848961	-0.227783541	-0.01364079	-0.066856096	-0.021899549	0.020216911	0.15865854	0.036840829	0.008536499	0.000408643	0.009539647	0.012205663	0.008256306	0.010729031	0.297779357	0.01368711	0.499810252	0.493658088	0.842870434	0.823927906	0.125588218	0.784012889	0.999843736	ENSFDAG00000010805_SLC39A9	SLC39A9	0
ENSFDAG00000009564	0.948418018	-0.346919436	-0.105713797	0.232349091	-0.231517624	0.380099127	0.139901971	0.445284742	0.103178262	0.004939151	0.115303029	0.147526417	0.099791645	0.12967878	0.155234192	0.280130252	0.132529949	0.493811532	0.546663989	0.228886117	0.697647146	0.784090889	0.999843736	ENSFDAG00000009564_GYS1	GYS1	0
